Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",389,319,35,6,1,1,27
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31223,24925,5833,73,78,2,312
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",31612,25244,5868,79,79,3,339
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",671,581,44,10,0,0,36
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29490,23705,5330,90,64,3,298
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30161,24286,5374,100,64,3,334
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1060,900,79,16,1,1,63
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",60713,48630,11163,163,142,5,610
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",61773,49530,11242,179,143,6,673
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",389,319,35,6,1,1,27
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31227,24929,5833,73,78,2,312
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",31616,25248,5868,79,79,3,339
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",672,582,44,10,0,0,36
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29499,23714,5330,90,64,3,298
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30171,24296,5374,100,64,3,334
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1061,901,79,16,1,1,63
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",60726,48643,11163,163,142,5,610
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",61787,49544,11242,179,143,6,673
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",393,327,32,6,0,1,27
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31299,24967,5850,76,81,2,323
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",31692,25294,5882,82,81,3,350
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",665,578,41,10,0,0,36
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29518,23719,5343,90,64,3,299
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30183,24297,5384,100,64,3,335
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1058,905,73,16,0,1,63
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",60817,48686,11193,166,145,5,622
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",61875,49591,11266,182,145,6,685
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",428,357,37,6,0,1,27
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31332,24943,5870,81,95,2,341
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",31760,25300,5907,87,95,3,368
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",666,578,42,11,0,0,35
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29427,23623,5316,96,65,3,324
est72011,1-Jul-11,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30093,24201,5358,107,65,3,359
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1094,935,79,17,0,1,62
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",60759,48566,11186,177,160,5,665
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",61853,49501,11265,194,160,6,727
est72012,1-Jul-12,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",486,398,49,9,0,2,28
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31348,24956,5823,85,106,6,372
est72012,1-Jul-12,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",31834,25354,5872,94,106,8,400
est72012,1-Jul-12,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",664,563,52,11,0,0,38
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29493,23645,5316,102,67,3,360
est72012,1-Jul-12,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30157,24208,5368,113,67,3,398
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1150,961,101,20,0,2,66
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",60841,48601,11139,187,173,9,732
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",61991,49562,11240,207,173,11,798
est72013,1-Jul-13,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",541,439,58,12,2,2,28
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31405,24980,5843,82,123,6,371
est72013,1-Jul-13,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",31946,25419,5901,94,125,8,399
est72013,1-Jul-13,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",748,628,53,22,3,0,42
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29600,23714,5351,98,66,4,367
est72013,1-Jul-13,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30348,24342,5404,120,69,4,409
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1289,1067,111,34,5,2,70
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",61005,48694,11194,180,189,10,738
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",62294,49761,11305,214,194,12,808
est72014,1-Jul-14,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",595,483,64,13,5,2,28
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31539,25031,5918,84,100,6,400
est72014,1-Jul-14,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",32134,25514,5982,97,105,8,428
est72014,1-Jul-14,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",821,689,59,23,9,0,41
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29709,23783,5378,100,73,7,368
est72014,1-Jul-14,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30530,24472,5437,123,82,7,409
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1416,1172,123,36,14,2,69
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",61248,48814,11296,184,173,13,768
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",62664,49986,11419,220,187,15,837
est72015,1-Jul-15,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",629,519,60,10,7,2,31
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31508,24993,5888,91,103,6,427
est72015,1-Jul-15,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",32137,25512,5948,101,110,8,458
est72015,1-Jul-15,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",850,722,64,22,4,0,38
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29694,23690,5432,108,72,4,388
est72015,1-Jul-15,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30544,24412,5496,130,76,4,426
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1479,1241,124,32,11,2,69
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",61202,48683,11320,199,175,10,815
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",62681,49924,11444,231,186,12,884
est72016,1-Jul-16,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",687,580,59,9,3,2,34
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31564,25059,5852,84,113,6,450
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",32251,25639,5911,93,116,8,484
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",874,751,60,21,2,3,37
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29668,23668,5394,108,75,4,419
est72016,1-Jul-16,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30542,24419,5454,129,77,7,456
est72016,1-Jul-16,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1561,1331,119,30,5,5,71
est72016,1-Jul-16,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",61232,48727,11246,192,188,10,869
est72016,1-Jul-16,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",62793,50058,11365,222,193,15,940
est72017,1-Jul-17,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",733,622,62,8,5,2,34
est72017,1-Jul-17,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31376,24910,5801,91,119,6,449
est72017,1-Jul-17,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",32109,25532,5863,99,124,8,483
est72017,1-Jul-17,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",916,782,66,24,3,3,38
est72017,1-Jul-17,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29489,23502,5364,113,73,5,432
est72017,1-Jul-17,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30405,24284,5430,137,76,8,470
est72017,1-Jul-17,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1649,1404,128,32,8,5,72
est72017,1-Jul-17,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",60865,48412,11165,204,192,11,881
est72017,1-Jul-17,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",62514,49816,11293,236,200,16,953
est72018,1-Jul-18,female,Female,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",762,646,63,9,5,5,34
est72018,1-Jul-18,female,Female,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",31086,24653,5775,93,116,7,442
est72018,1-Jul-18,female,Female,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",31848,25299,5838,102,121,12,476
est72018,1-Jul-18,male,Male,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",934,786,70,26,4,4,44
est72018,1-Jul-18,male,Male,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",29408,23400,5373,111,74,4,446
est72018,1-Jul-18,male,Male,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",30342,24186,5443,137,78,8,490
est72018,1-Jul-18,totsex,Both Sexes,hisp,Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",1696,1432,133,35,9,9,78
est72018,1-Jul-18,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22001,22001,"Acadia Parish, Louisiana",60494,48053,11148,204,190,11,888
est72018,1-Jul-18,totsex,Both Sexes,tothisp,Total,0500000US22001,22001,"Acadia Parish, Louisiana",62190,49485,11281,239,199,20,966
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",171,125,21,12,0,2,11
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",11103,8397,2117,329,86,2,172
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11274,8522,2138,341,86,4,183
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",171,127,21,18,0,1,4
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14319,9897,3881,282,90,3,166
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14490,10024,3902,300,90,4,170
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",342,252,42,30,0,3,15
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25422,18294,5998,611,176,5,338
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25764,18546,6040,641,176,8,353
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",171,125,21,12,0,2,11
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",11103,8397,2117,329,86,2,172
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11274,8522,2138,341,86,4,183
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",171,127,21,18,0,1,4
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14318,9896,3881,282,90,3,166
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14489,10023,3902,300,90,4,170
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",342,252,42,30,0,3,15
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25421,18293,5998,611,176,5,338
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25763,18545,6040,641,176,8,353
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",173,128,20,12,0,2,11
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",11067,8387,2092,325,89,2,172
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11240,8515,2112,337,89,4,183
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",187,136,23,22,1,1,4
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14291,9891,3863,281,89,3,164
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14478,10027,3886,303,90,4,168
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",360,264,43,34,1,3,15
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25358,18278,5955,606,178,5,336
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25718,18542,5998,640,179,8,351
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",187,137,23,12,0,3,12
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",11038,8365,2072,331,82,2,186
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11225,8502,2095,343,82,5,198
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",230,165,27,23,10,1,4
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14300,9904,3844,280,95,3,174
est72011,1-Jul-11,male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14530,10069,3871,303,105,4,178
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",417,302,50,35,10,4,16
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25338,18269,5916,611,177,5,360
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25755,18571,5966,646,187,9,376
est72012,1-Jul-12,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",199,147,25,13,0,3,11
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",10964,8343,2019,322,79,2,199
est72012,1-Jul-12,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11163,8490,2044,335,79,5,210
est72012,1-Jul-12,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",237,161,30,28,11,2,5
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14238,9859,3830,272,91,3,183
est72012,1-Jul-12,male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14475,10020,3860,300,102,5,188
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",436,308,55,41,11,5,16
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25202,18202,5849,594,170,5,382
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25638,18510,5904,635,181,10,398
est72013,1-Jul-13,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",196,139,29,13,0,3,12
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",10983,8378,1989,322,75,2,217
est72013,1-Jul-13,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11179,8517,2018,335,75,5,229
est72013,1-Jul-13,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",238,158,31,30,11,2,6
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14266,9866,3834,273,90,3,200
est72013,1-Jul-13,male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14504,10024,3865,303,101,5,206
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",434,297,60,43,11,5,18
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25249,18244,5823,595,165,5,417
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25683,18541,5883,638,176,10,435
est72014,1-Jul-14,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",214,147,32,16,0,5,14
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",10979,8403,1964,311,73,1,227
est72014,1-Jul-14,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11193,8550,1996,327,73,6,241
est72014,1-Jul-14,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",245,159,32,32,11,2,9
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14291,9879,3845,274,90,2,201
est72014,1-Jul-14,male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14536,10038,3877,306,101,4,210
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",459,306,64,48,11,7,23
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25270,18282,5809,585,163,3,428
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25729,18588,5873,633,174,10,451
est72015,1-Jul-15,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",231,163,31,19,0,5,13
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",10924,8358,1952,296,74,1,243
est72015,1-Jul-15,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11155,8521,1983,315,74,6,256
est72015,1-Jul-15,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",254,167,34,29,13,2,9
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14236,9835,3834,262,93,3,209
est72015,1-Jul-15,male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14490,10002,3868,291,106,5,218
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",485,330,65,48,13,7,22
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25160,18193,5786,558,167,4,452
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25645,18523,5851,606,180,11,474
est72016,1-Jul-16,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",247,176,31,20,0,5,15
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",10891,8366,1937,294,65,2,227
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11138,8542,1968,314,65,7,242
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",285,178,43,38,15,2,9
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14270,9902,3827,263,90,3,185
est72016,1-Jul-16,male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14555,10080,3870,301,105,5,194
est72016,1-Jul-16,totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",532,354,74,58,15,7,24
est72016,1-Jul-16,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25161,18268,5764,557,155,5,412
est72016,1-Jul-16,totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25693,18622,5838,615,170,12,436
est72017,1-Jul-17,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",255,185,28,19,0,4,19
est72017,1-Jul-17,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",10861,8335,1922,302,65,1,236
est72017,1-Jul-17,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11116,8520,1950,321,65,5,255
est72017,1-Jul-17,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",304,190,46,41,14,2,11
est72017,1-Jul-17,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14211,9847,3815,260,91,2,196
est72017,1-Jul-17,male,Male,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",14515,10037,3861,301,105,4,207
est72017,1-Jul-17,totsex,Both Sexes,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",559,375,74,60,14,6,30
est72017,1-Jul-17,totsex,Both Sexes,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",25072,18182,5737,562,156,3,432
est72017,1-Jul-17,totsex,Both Sexes,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",25631,18557,5811,622,170,9,462
est72018,1-Jul-18,female,Female,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",260,187,28,19,0,4,22
est72018,1-Jul-18,female,Female,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",10829,8331,1910,287,68,1,232
est72018,1-Jul-18,female,Female,tothisp,Total,0500000US22003,22003,"Allen Parish, Louisiana",11089,8518,1938,306,68,5,254
est72018,1-Jul-18,male,Male,hisp,Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",317,196,52,39,14,2,14
est72018,1-Jul-18,male,Male,nhisp,Not Hispanic,0500000US22003,22003,"Allen Parish, Louisiana",14199,9841,3804,249,89,2,214
